"usuario","senha"
"29850862726","118258"
"56119322906","295854"
"89127826813","666947"
"05691001868","808072"
"22033568636","106141"
"16462401389","534009"
"67993873002","771618"
"88362418834","952932"
"18376496263","595099"
"91380134102","196431"
"40794778640","021146"
"36803635082","179088"
"50806990783","542097"
"74816441280","684903"
"26177568157","981660"
"57146479633","863041"
"14835956761","717690"
"12011924553","937796"
"99000977932","736582"
"98764222942","883629"
"15552006720","263189"
"86852771750","104435"
"13437706020","084657"
"96123461354","236368"
"56079546922","318261"
"28055322953","591429"
"01441781765","234568"
"97747333714","210146"
"39503222486","397614"
"71818898772","396934"
"62229233645","006564"
"77766461560","800988"
"11137658100","362071"
"37307820706","004325"
"57022005192","846205"
"62756374989","109276"
"30233668888","764101"
"72868499562","149102"
"97850609000","754214"
"28455161850","590570"
"38345577300","413093"
"35874138439","071375"
"17592677326","949428"
"45924122140","324399"
"84499457807","832368"
"57344928418","228145"
"53581083000","611318"
"74674425484","812318"
"66726075367","420450"
"37006160073","491494"
"71236935586","453449"
"56172335138","621981"
"76393227150","375582"
"26280960722","220313"
"22800967811","694007"
"63422140778","931089"
"87811146134","432440"
"43750445273","975351"
"62317318120","906912"
"40980713552","185838"
"05259748140","767683"
"87883789856","795687"
"93007629233","333159"
"75336279978","797522"
"96789717633","111987"
"51773212664","777308"
"13733546237","371853"
"48828946539","188191"
"30896946975","725020"
"87735351178","886900"
"04531619102","773972"
"16340623298","215464"
"37169698935","804539"
"69402859543","151976"
"77747005601","597587"
"14763941992","255987"
"97361481140","658571"
"26918923366","801590"
"72223437095","083834"
"76656449379","178341"
"63322814564","893561"
"48106959139","508453"
"68032858636","812674"
"53956053800","986544"
"65207693476","664606"
"38852601155","591726"
"36775227493","925212"
"10061176281","513097"
"58718265987","201926"
"74295404900","467075"
"11468728520","755253"
"26543918411","053699"
"27019179487","328253"
"28914983056","925101"
"98184380860","331521"
"88154075962","102648"
"38294872741","387923"
"97155326674","266116"
"27920701880","138764"
"08988326679","847223"
"69132806531","765031"
"05551953769","503952"
"79625950354","970369"
"61561888869","259668"
"33481836260","776563"
"54365227262","808152"
"73818735832","457859"
"29297082475","854291"
"43730160893","926473"
"74800044278","594027"
"15649218080","283829"
"00405782160","580431"
"97624725436","732814"
"96042868896","472252"
"13066792064","612796"
"17567997843","718231"
"69827821156","626760"
"89287042780","311146"
"87585832117","169040"
"38690943382","088687"
"90740256920","999803"
"32807852351","655051"
"70726822523","682346"
"75953930356","998546"
"92985455332","369767"
"68698140076","747649"
"65328729625","655321"
"10134334400","224735"
"89425241252","985230"
"50964868938","898214"
"28258056379","346378"
"36838652455","124359"
"34490425481","093861"
"31601493150","830785"
"70823634868","117637"
"68623775740","313360"
"17008473680","257394"
"33746848822","398230"
"74369304350","608187"
"46396956160","035448"
"62432751167","165901"
"59794644684","588191"
"83006148266","598529"
"51460792696","978199"
"64972525258","908384"
"31650635249","503886"
"31237707102","226362"
"24901670140","192051"
"69857037984","713716"
"05003688806","446768"
"86326470676","511078"
"52366364938","098163"
"45309910832","987752"
"41496373693","185983"
"36719559370","138690"
"10989626563","611023"
"70596326971","215155"
"17589542806","543470"
"63940082902","275247"
"13830322038","918481"
"63229037804","058931"
"62471917070","546381"
"76599621082","211158"
"99888188070","377383"
"14250884813","352717"
"75851925922","623122"
"66183028118","838644"
"67761140642","296873"
"51116244730","516506"
"91060860635","197636"
"69732276940","069879"
"51410532372","865783"
"68242405751","999836"
"51078794200","998106"
"10456893784","611487"
"60865686505","257661"
"31309229627","211210"
"47331596500","381126"
"93198471770","234841"
"95025582512","737861"
"06031614057","263728"
"99433961137","915461"
"18800014976","055775"
"74881882252","921181"
"15124610832","484523"
"18511814906","612361"
"72315903149","319861"
"32750041821","103473"
"39010192270","763029"
"16326742382","092863"
"88719101252","510455"
"56488995308","141734"
"44321764238","385683"
"53847960903","841954"
"37348723918","253741"
"38496169324","658038"
"47457610669","062727"
"29447766307","474669"
"54268701362","846448"
"22683894139","277392"
"65084959767","096311"
"26709920305","634721"
"35252880182","294920"
"60887296866","299754"
"79977021481","626304"
"77717982412","738019"
"08750301306","264548"
"08512398892","050612"
"67932258120","665128"
"59200393969","523919"
"75199354000","610133"
"21027176232","057469"
"97711998627","336706"
"83446931104","541702"
"46999582220","648813"
"70861877128","750595"
"25861276765","773267"
"83867464596","854603"
"40626062594","092998"
"95182012691","023338"
"63150000106","980387"
"85922772210","684692"
"24774908690","686169"
"28215379990","828316"
"03019429510","521319"
"21851229752","016799"
"67782654505","029404"
"15413891580","001598"
"14169402863","358775"
"61911118943","049324"
"32693678641","927607"
"23348299519","421680"
"00774713003","448031"
"00552727466","692437"
"29648918503","928506"
"40284056103","388202"
"67208657653","065711"
"92697979298","096469"
"63499500469","437133"
"41412920957","467214"
"98957562834","881423"
"08462821789","777716"
"60190426187","176637"
"11475012110","294932"
"51744823901","001747"
"10180132296","398728"
"80486935345","834517"
"52991401508","457074"
"90318990709","998649"
"48336164162","994841"
"06399220742","422881"
"62585649687","672788"
"37704644602","925126"
"52289926698","007085"
"75825394354","182598"
"22596312743","116706"
"46095280370","969109"
"12922895890","605495"
"06334362160","521050"
"69463524401","395012"
"55008638513","771510"
"03725846596","061665"
"78004888100","355297"
"08985990080","025718"
"04797226765","420152"
"97642396090","753269"
"47796763638","344101"
"79069436787","102528"
"92345236604","593033"
"94623198120","891265"
"30469955635","420597"
"07005055390","348386"
"47150206530","148705"
"15321880050","808250"
"44174638160","758011"
"22861795220","605919"
"34181694810","432112"
"01675189250","217809"
"21108191975","743106"
"68436085744","738441"
"71625783060","126281"
"98842550671","962320"
"54118540754","342007"
"19176752917","499501"
"88672766385","537339"
"85172400907","811740"
"94738261509","869296"
"66298783962","072892"
"17247520574","900297"
"19308953809","596316"
"28409063417","791670"
"69971713705","151035"
"44765697657","838933"
"11068844000","420385"
"70805086730","010600"
"89382202226","512993"
"36112993163","166616"
"93954719649","047789"
"25812940002","814870"
"27965482363","826493"
"07777911023","161705"
"47789217631","447476"
"78781774494","240548"
"91393661386","747168"
"66128306462","664657"
"07905155803","152771"
"41151543578","012522"
"30783875347","942912"
"31174537760","490894"
"48396942579","589353"
"03449411756","733707"
"25376612490","447842"
"25350227963","585848"
"13609341548","194714"
"65002808069","215872"
"20149614179","104489"
"77132337505","567680"
"82269320506","705038"
"82937193978","615546"
"61146463987","073733"
"54352843504","822479"
"96640799367","646864"
"11761147510","142326"
"19538764986","096844"
"14259558781","633989"
"25408228860","761755"
"96728931082","899921"
"16117838603","899642"
"55033376624","071255"
"40413643298","733959"
"89785474356","528609"
"54561829474","877629"
"72029593303","321645"
"17614529243","087052"
"06498854731","666124"
"27319561000","972132"
"28729934443","822823"
"03121345095","715020"
"21127636367","187697"
"71079380108","147628"
"38493476994","952904"
"61703483642","144543"
"22114093859","678903"
"61475793391","867769"
"80620646977","579474"
"67792350916","228226"
"80361539045","565614"
"07528643947","527574"
"10319053679","317262"
"72794076841","690211"
"71846101808","840654"
"02181105103","249996"
"02971148165","770042"
"54885373921","207083"
"66361622444","379374"
"20341299200","420917"
"24483822713","197206"
"74855572977","368574"
"67077939693","314284"
"64208939257","489758"
"61398742031","864879"
"84479552308","379180"
"66018914280","600733"
"43378932880","525266"
"31966530480","385713"
"01822011205","001420"
"66152104289","314971"
"39299552614","276301"
"02834023778","286406"
"87102735499","452139"
"81362052728","763976"
"30148004733","885085"
"50887661220","951392"
"42252518707","672907"
"71002430330","969115"
"28100212015","556815"
"39223692512","271041"
"37149013538","066275"
"25223775406","092906"
"35513004100","520801"
"63416576500","563443"
"74833608448","505201"
"81354830903","451157"
"19308783032","460274"
"43180588837","850840"
"15847105517","772782"
"78825275994","622216"
"03573031218","638888"
"41605430730","946052"
"78489444765","269027"
"23867742448","541125"
"87866314209","030735"
"83885325101","697687"
"34060738751","631699"
"33695259760","258952"
"39239958142","794583"
"18461912543","060002"
"55186224308","120898"
"02242083902","962350"
"62904686932","293132"
"30311853900","786045"
"38215817947","019268"
"85618224658","195562"
"21664137815","963742"
"31967689962","509670"
"15177875997","200216"
"84144203972","836412"
"49316773806","933654"
"94554923851","202510"
"35005082948","879121"
"77868516402","630127"
"92951543042","414660"
"19993048453","480628"
"67013612936","533030"
"27025324701","029942"
"78642366265","459339"
"38162499148","384381"
"59511512790","099323"
"70164417338","391364"
"19824193855","041881"
"91522958690","538008"
"68014161629","804713"
"58026538250","874504"
"27079273765","025442"
"04652514980","897563"
"76756448404","626862"
"39820135508","586429"
"61913292703","351969"
"50420505822","934942"
"17559086446","131252"
"14994283249","089126"
"98793670494","794717"
"40640464041","453614"
"90683055143","984051"
"96915180150","456480"
"50280047819","091415"
"99919301167","745178"
"32080618709","081319"
"11024258858","624329"
"01687344353","402498"
"17204766407","144071"
"08266222088","021979"
"00724617051","531399"
"69168173806","506960"
"65978318883","679182"
"83488614590","137872"
"78212501710","161005"
"28771853200","220469"
"93474891235","494269"
"97220071736","309142"
"36148000679","460842"
"40856868604","994939"
"86732318330","463066"
"85128254054","696330"
"96596072290","095526"
"62723712095","073883"
"35412368689","383283"
"38960837830","900674"
"73420574363","624851"
"48828794178","508450"
"25630786288","539489"
"16942311863","913085"
"92276715103","332056"
"63365856544","885001"
"45909494406","927978"
"89624413304","564297"
"00193927292","389643"
"92820330231","901105"
"59867971086","936091"
"90062385976","682913"
"15994758639","851935"
"22800861584","460982"
"98405110410","866320"
"29137184180","520650"
"99128785312","330883"
"07711714637","629750"
"72341109098","203733"
"74898313850","015047"
"01752850980","821036"
"56796491360","281527"
"04214042212","473578"
"01857298438","036835"
"48576903652","118229"
"26479556461","728311"
"68797210013","814638"
"03896645706","660238"
"84206434328","246111"
"19145400695","572403"
"92726192114","620835"
"56799879709","258591"
"07710270794","067903"
"74622362309","763807"
"63160553400","898814"
"54279575290","972055"
"40167815903","361376"
"41813435294","937701"
"04284286307","774625"
"61621581870","989567"
"56643493790","035661"
"24517908062","331194"
"50254884270","408266"
"16936479316","527680"
"57072024980","200877"
"55468687321","449037"
"48743918859","226991"
"65762745139","754844"
"25136043857","941580"
"26656879179","764233"
"76282380170","918702"
"15486483708","061194"
"59776390900","176507"
"34096574015","093805"
"62566561729","690059"
"92111288705","297542"
"83683353295","484572"
"74565193159","861522"
"89628094351","859304"
"47125749259","738530"
"72429416522","934934"
"04288553857","492819"
"89701267400","486652"
"80601664418","879888"
"44746472548","888028"
"77418468091","834332"
"37624982293","779478"
"93417805350","675023"
"58196871830","717488"
"89597940744","643656"
"30999546759","175827"
"95625884595","530177"
"69672941218","902547"
"91125114983","218689"
"91368978177","963616"
"47777157604","135558"
"09142933382","393036"
"46154093381","012785"
"04870805308","655433"
"19639368415","246955"
"03781183408","512747"
"54283298239","158128"
"39232844702","063423"
"30618353267","497624"
"28001967344","632203"
"69981636223","757258"
"81557645248","747482"
"73209083525","237003"
"94150758808","565428"
"93120729191","996137"
"96952524789","708829"
"75322631003","671718"
"74326663855","092073"
"31781101604","044671"
"77552014571","178136"
"28586092258","307398"
"41554370400","864332"
"88227765262","960990"
"05434541774","965154"
"77263911973","050869"
"58466731989","223740"
"44166934350","108858"
"74148348401","678084"
"58588575582","250935"
"85177364356","601537"
"33035347565","368232"
"54763773879","086566"
"16972672031","423952"
"32448561605","462684"
"05117647904","851975"
"28847339570","622014"
"73002759155","192869"
"54873108314","849253"
"57026901257","658793"
"57619370692","262155"
"51679364979","856070"
"97757196663","122018"
"96853622898","691195"
"50702805890","146681"
"17645158549","912529"
"99828163810","360000"
"14860952162","414123"
"11251465919","447330"
"18256503815","059453"
"73919739043","264878"
"73275819445","754001"
"45426972230","661323"
"41358062609","073484"
"15756352830","541388"
"52978170646","752082"
"05394898910","071762"
"86054723405","375531"
"28986669803","853522"
"15332424450","899288"
"43379859133","252729"
"59209447220","466820"
"74724987006","087756"
"11001534549","107323"
"41723725030","047066"
"36522433150","473268"
"71918321779","730464"
"07577275573","850856"
"86017913360","146522"
"42222495644","392394"
"93799417656","013643"
"52500538230","347870"
"85745053909","263887"
"18439111240","294754"
"87127286329","074910"
"06222501320","424181"
"90874490979","077993"
"81531248039","626384"
"06570333160","393412"
"39829457206","461263"
"20203859880","223966"
"78380598016","112387"
"60706598482","261733"
"34262298973","177887"
"10157948749","385919"
"50859970779","616015"
"48122197280","022864"
"18795041206","937357"
"21961164590","598195"
"68661425719","116085"
"50049781740","314755"
"33328618910","569560"
"30757574114","256785"
"00290496012","855807"
"70433701161","660059"
"17809116533","550326"
"89970412663","038954"
"45437865805","915857"
"09242277100","838345"
"30114253021","849487"
"02886810614","297737"
"99342344593","848314"
"31014981042","717417"
"54700800135","777144"
"91013635140","968219"
"85714626664","820217"
"59057482177","846523"
"38594799039","653965"
"18823043654","224533"
"61310306699","386437"
"55614043420","443663"
"23438692783","752438"
"24163088075","142834"
"50421204320","378820"
"58469342851","887957"
"55489628766","724864"
"96945548708","417282"
"32120603367","206255"
"25005652892","387484"
"31604530227","108206"
"09216658657","969572"
"99810651880","625099"
"01464347735","125568"
"51920936270","580506"
"05363275139","701017"
"15655931974","028607"
"24081378290","948003"
"25475868603","471618"
"76245386527","810524"
"33787387820","977469"
"23701669678","516221"
"28523795898","224454"
"24670522655","668497"
"23430008247","420552"
"95245162920","875095"
"09537119190","061120"
"62899774824","336906"
"12125316048","508364"
"41556679327","792124"
"97738807458","514245"
"03759176674","301837"
"76637708038","425728"
"49157018839","456440"
"75481206056","778700"
"12987683227","500458"
"36309720201","978670"
"35161140887","953232"
"69765140584","807442"
"77278148146","647245"
"09276427198","678872"
"24378826500","074580"
"11263711499","296393"
"91693473798","475991"
"36576381131","260643"
"26842701120","468546"
"16131232059","850848"
"18326110868","029314"
"98260416530","951663"
"60685242137","059391"
"93273967072","147683"
"23063994685","225169"
"73206519551","123649"
"40278446612","158641"
"49539884420","387841"
"56223050984","371327"
"94940819191","579001"
"69926199003","288692"
"73527358013","456310"
"30076575713","848000"
"29639940100","553372"
"11552729940","164158"
"08479838388","793197"
"54407345624","872333"
"99757371700","094679"
"73315833281","609957"
"22853644740","740074"
"04614593372","635745"
"28014983009","260245"
"82518712470","416703"
"59357787186","404021"
"76616872246","377399"
"13918918645","267752"
"28015528879","559146"
"83409494898","517331"
"22166625428","433290"
"29177694244","097225"
"21815351675","009918"
"47329853860","663528"
"82684754390","105470"
"59506445656","171570"
"18533065337","461126"
"62243219301","081326"
"56942897221","834573"
"34425234006","168718"
"20196718244","276634"
"69183512497","054190"
"70935876901","792775"
"45948571670","044220"
"22057395901","814277"
"12968689312","445443"
"36622629919","914152"
"12806698375","770670"
"52489417339","424149"
"32206245108","586256"
"31346448000","865377"
"35650342202","738526"
"44410035878","971672"
"50871498804","745944"
"30772939519","002916"
"53753242020","496797"
"96082818733","517855"
"98967376065","193569"
"73304365508","660174"
"53007481376","220399"
"52175257207","286662"
"56733161354","075700"
"14953131827","441692"
"84786626180","527334"
"94404800762","657854"
"95406347250","784876"
"63318909041","782463"
"67362061200","011253"
"42079933809","236831"
"74658974088","262646"
"23502831351","009910"
"27792474607","992573"
"15208724618","743596"
"98101731806","221449"
"24288150329","617153"
"90118646893","605733"
"31120002184","781277"
"84489049749","173233"
"76519887366","486670"
"91367012546","292786"
"09618473015","900477"
"69820845238","548467"
"52466665301","520972"
"90750341130","918163"
"04729940008","472909"
"93695139730","619229"
"14927391973","279250"
"53510952111","885515"
"98569545762","375819"
"72986733867","580507"
"10492682704","321145"
"58231025189","040725"
"37421313389","340212"
"88012600404","249555"
"00321149157","878666"
"40622215434","669019"
"73265965066","713975"
"47125661246","623468"
"02244345190","911851"
"29111718021","357371"
"54035939935","615283"
"87951996084","476065"
"06047808778","335355"
"19169358508","125056"
"70916753476","116931"
"41496005899","357081"
"23775483772","605199"
"40664561543","423835"
"30821183990","157370"
"87546905362","113852"
"46604257703","545382"
"72632172950","943573"
"24219162321","912324"
"38875933324","329502"
"50608808504","738524"
"57887440408","646615"
"67988377191","322130"
"34804405410","018246"
"58297928853","227216"
"35491983888","812140"
"06171224405","464514"
"85971791982","294243"
"87895938800","019784"
"41659536014","210974"
"70592369617","731392"
"01476422486","211396"
"95418564382","958973"
"43005305481","202296"
"49960840492","736947"
"12501449304","439362"
"79936562909","540279"
"81654505498","829369"
"60173650376","890988"
"53936627002","493027"
"54383624677","267888"
"82951323000","876242"
"13662963892","371047"
"42840424169","212408"
"30462159671","588423"
"07686275833","621575"
"81631194976","136350"
"32873348755","941964"
"50387393269","837209"
"73920764854","377789"
"60877386579","377205"
"57909337507","714088"
"94949603353","543974"
"60328482137","506160"
"33197717368","235096"
"75028904596","625961"
"81625983832","036495"
"50744911850","961191"
"43910943128","596628"
"35935160633","467406"
"76334829823","274999"
"19621434220","908423"
"01844488918","523642"
"56443615786","933700"
"53175421202","669812"
"62378180144","389158"
"95112672307","486095"
"53832705902","760938"
"85880165086","215979"
"45955827307","945284"
"65198976121","228340"
"06763264801","982184"
"65565654580","980154"
"92754195904","975160"
"77476906900","647995"
"90872584100","831764"
"76326088429","972378"
"37237565907","790304"
"81030172056","575345"
"98555868670","208880"
"39031730610","996230"
"49129823269","408935"
"47612609126","452853"
"93812347873","503062"
"09031662160","493728"
"98678324180","173830"
"62747981371","035975"
"57439743571","605263"
"79683438954","088365"
"15384516704","557606"
"47916672634","661695"
"62466721325","399060"
"58834563590","050822"
"25880178943","946146"
"26582966570","697857"
"88808909727","594546"
"79377130034","548392"
"82051513341","903199"
"85192065062","330893"
"10303045566","963215"
"19066910534","090186"
"28831085603","534051"
"38882987418","156355"
"86074262144","537256"
"09013105815","933541"
"91029926557","618105"
"35344170114","125754"
"51861128797","877027"
"38213756630","863480"
"52540104797","595843"
"30712297987","847867"
"82491913747","026105"
"45740411378","403902"
"00825297796","983239"
"50672695022","284867"
"13820606025","917016"
"71220086223","539675"
"33770026772","879330"
"54192534967","941127"
"52635777969","801638"
"74333626498","719843"
"22796837173","649578"
"14359304447","993534"
"76028351156","155009"
"05790298249","664840"
"61302831488","900876"
"37218112838","924199"
"01454893966","393867"
"51590084110","771086"
"74641769109","547549"
"67992881150","068997"
"74052453581","113138"
"77259471751","236227"
"60908612354","884168"
"67087316656","014919"
"08579292670","694046"
"35775093925","749176"
"77846900374","324201"
"68823619165","119312"
"00220362963","240454"
"04610597209","984997"
"87639649021","152795"
"72945981262","271814"
"28398529695","325698"
"66324237010","865726"
"94301217584","217260"
"99926051111","792832"
"54328788795","119384"
"47761964505","375475"
"76709919765","574085"
"78382702279","561907"
"79193491921","275728"
"68050652599","234346"
"80898357080","999864"
"46179890560","049944"
"92568887931","942294"
"09245245616","948286"
"22539776086","450460"
"23436285218","377353"
"17126379242","166763"
"07921422179","168352"
"34208912375","411372"
"12555355472","857094"
"24516762307","187937"
"60927781735","248029"
"67102033281","436532"
"07086849553","544609"
"42133320555","810991"
"22517262500","839414"
"63946059643","570486"
"08435355551","957033"
"49553913466","522560"
"29283582004","731786"
"91685274978","820446"
"41932057030","789276"
"66300411354","599137"
"82601621800","588035"
"32251777849","580200"
"77170734206","233646"
"02225561613","752411"
"77538217762","090885"
"77101093060","326922"
"22033446280","961388"
"90793090288","513599"
"31247654001","736137"
"53789976075","889492"
"41282944975","839073"
"57106307483","989001"
"07492624786","977773"
"19538591941","782218"
"57032680798","948717"
"04299538285","581441"
"78562126160","479028"
"45475707286","675181"
"35202122772","309252"
"54643108002","429314"
"65898665463","864245"
"99788152520","939789"
"71567185681","684301"
"72001485476","605007"
"01520970153","070465"
"82353352715","916781"
"54817645989","028203"
"86356030011","870625"
"09998296889","263629"
"62863434071","649767"
"92881635903","222206"
"77927242989","275859"
"62139344480","044561"
"22079423762","590004"
"99673884714","026866"
"96380807799","696474"
"15763953835","297209"
"25023985415","002689"
"38956219273","755851"
"68726581698","938759"
"50034981446","055753"
"52202603751","638358"
"67334684680","894609"
"41969994258","365105"
"02805753275","311929"
"86171464945","024252"
"12474944621","680287"
"20889946531","921015"
"66063073094","901142"
"69075579756","838713"
"31180391675","662530"
"33323638670","416021"
"42324374285","385293"
"61933706848","058863"
"98775096609","222888"
"31415197903","685399"
"73318924954","004905"
"58099472470","800056"
"38534185204","907890"
"60851925766","642074"
"37857485748","185115"
"80251324559","373022"
"87200185256","374271"
"38852154116","407798"
"35672946798","707886"
"42620737265","982421"
"39608441315","241757"
"64216960154","838792"
"06689653714","073044"
"75208031639","229222"
"04252537592","747260"
"94785896361","106745"
"52354096399","070135"
"17103552550","016196"
"05968967277","555542"
"27025177814","371355"
"56393846542","113175"
"37951979295","574669"
"55662497877","839199"
"92947125673","654739"
"29171336940","922707"
"60816245525","439060"
"84909312080","811613"
"66654088921","362460"
"70368182711","040155"
"16937075944","944128"
"28405969381","674255"
"85488962808","467326"
"43116350361","941849"
"57793507606","344381"
"90456715908","580910"
"98608172003","263340"
"27363400270","007102"
"62896291822","908603"
"68434322633","697820"
"97547251013","349881"
"79138959429","367956"
"74843562718","259316"
"74776803011","680801"
"66891708370","933131"
"01443305715","631591"
"45314679574","673451"
"14721230931","567357"
"94058656921","543250"
"23396483782","650864"
"81569646830","017643"
"09152806049","439547"
"92990399330","312332"
"06932146606","084235"
"07362200200","352266"
"92876074940","541872"
"03680225105","684388"
"74780343305","505652"
"83674903474","038850"
"38773018511","887910"
"96774537340","195796"
"70102694753","912263"
"21344328296","105555"
"89388882318","406084"
"17717246503","923903"
"54278491301","051471"
"01151271519","288360"
"62075718512","691878"
"04530398129","311799"
"42625504196","231311"
"20325390550","285932"
"58737606166","640898"
"97803672680","610339"
"34735166351","303673"
"17614768159","609313"
"63979913856","986163"
"52529126534","657358"
"53182481282","328438"
"52672525498","917052"
"08851544956","089810"
"12761394895","938505"
"89343921004","690757"
"78877777397","149990"
"08180594513","015388"
"68740500527","862838"
"77619354832","047330"
"23233008490","496231"
"45585644653","525587"
"87875685869","999937"
"14708988370","464380"
"10448804816","745373"
"45802826479","098085"
"79050305717","813338"
"24911433566","447027"
"21111340153","969161"
"67876221980","540399"
"79088160708","808095"
"14414287553","734613"
"37018514258","779624"
"36812949680","835801"
"34540423568","441101"
"37296704098","959940"
"65582970940","986704"
"29685650284","629432"
"75659082319","319168"
"11134199546","743558"
"71779947186","353477"
"17413255103","844120"
"36698438251","461732"
"49020901630","657331"
"97992327756","789588"
"21736937278","931199"
"56530353941","140590"
"24743312639","787660"
"58477032106","977239"
"90185368069","680809"
"30366634100","449534"
"94915069435","054689"
"11109306822","909996"
"88992430930","410427"
"19011149025","353155"
"24500141103","645711"
"71177789701","680551"
"18596915281","630688"
"52307227113","284149"
"38158836445","300034"
"27554026364","908192"
"87326115877","985390"
"36691822684","445706"
"13848299704","846281"
"94591229491","189612"
"46109279269","413750"
"82214609075","590621"
"45432399032","996302"
"92322252395","060578"
"56188582822","187399"
"13375461860","043896"
"32722962632","257851"
"90083638440","485140"
"48167379280","743558"
"34647190064","819667"
"12925571174","238563"
"71405669683","624785"
"30359343554","396649"
"95226032013","343240"
"34673121015","827179"
"50718521366","746307"
"73382740290","871680"
"70930162277","004865"
"88876072306","330353"
"33147931200","952031"
"17146761533","180705"
"50086010166","878016"
"14055638930","738655"
"82148515136","763395"
"19957618857","264324"
"27265126580","190608"
"06336149803","890115"
"15705766530","354298"
"26701596053","511636"
"75406369393","937398"
"62537206860","308345"
"87517561375","210624"
"65219409107","352796"
"33880536007","624976"
"54627045182","315854"
"17164977950","358806"
"31072176890","475811"
"78945443533","555365"
"10941483347","252831"
"90292002351","833989"
"83652437683","022260"
"52394246162","280235"
"29461280408","076406"
"30246822953","398573"
"84009941596","334580"
"23895724130","771144"
"65640659300","895735"
"92497499705","131459"
"24271594768","186044"
"92239733250","622942"
"50857437410","817060"
"09756265310","652684"
"63392379085","721367"
"64811031342","178095"
"86385932524","559938"
"51496607449","060653"
"83614254895","683358"
"35318511600","374302"
"09967203676","863922"
"42442231859","767295"
"98541675181","028245"
"16391758140","897077"
"28818635310","806544"
"60137424213","670078"
"32763397905","655427"
"80106974947","232057"
"17785199035","592675"
"17265348559","768485"
"32227520604","920079"
"82892622999","453689"
"60875848117","807920"
"94694370715","679164"
"42969617803","225655"
"31285751698","006299"
"01179850661","593718"
"18486162874","838879"
"81698586310","097474"
"92243644703","822851"
"82415639222","908816"
"08133362954","129424"
"97949540206","404787"
"47645489685","640916"
"38024544644","225014"
"45763237412","335550"
"40231053096","983896"
"54291351780","119878"
"61399764721","660380"
"41119677521","694134"
"02484471815","785562"
"53579714635","731044"
"86400188398","571237"
"09107420900","776606"
"50954796993","978010"
"80258967307","040024"
"18413576857","841185"
"55495517644","946526"
"25680685906","077478"
"68679210196","612307"
"56176426006","564312"
"34870344688","500623"
"74922849696","051603"
"33008044000","548913"
"12642469433","851544"
"33722674433","688877"
"17346168224","800164"
"15808692970","509166"
"85174755770","117970"
"06794722828","963358"
"79748217604","909023"
"13787000070","587462"
"74186241406","092447"
"65932556960","394900"
"80752241249","245414"
"72699763845","600560"
"11509848487","940460"
"69649778306","411103"
"57414269990","466926"
"85886650695","699255"
"01177682192","796750"
"79440919000","212124"
"23512778640","877688"
"38641108157","059069"
"22231388456","186661"
"89361973983","208637"
"56786519512","170159"
"96844032242","528787"
"85655536986","780451"
"36180020680","652962"
"05652247606","494097"
"94390143930","045999"
"38479092661","861139"
"22560862832","802628"
"17234252223","513838"
"43977145096","335893"
"72005806781","064499"
"10311066429","943316"
"85095738830","087937"
"21747645630","619041"
"24972130890","933075"
"74294762101","713242"
"21172630038","801398"
"66188243467","991851"
"48601079008","614110"
"27478837875","906527"
"86681006108","888870"
"09875663859","657889"
"87051468871","955846"
"79192027792","412482"
"26393777524","519691"
"11600257623","518655"
"63929090872","472600"
"66178171927","082164"
"22760114597","316701"
"26732063707","289743"
"06608989857","102069"
"89744814640","059986"
"15778601522","081091"
"10576172960","809064"
"76074943591","136339"
"23006933052","683654"
"36692195608","325115"
"43354550112","473198"
"36910083563","135177"
"87707907957","105724"
"21737926288","990132"
"23079855493","206518"
"26398097335","736109"
"04062431580","498398"
"15000436210","780047"
"59224329314","418624"
"27278576598","136805"
"11101378930","581093"
"91847088406","491903"
"06428658330","531470"
"26188924537","204777"
"58643399892","541581"
"35672858317","246581"
"28721477990","892000"
"85779391890","201177"
"91950306542","255791"
"26827584879","692632"
"00978150473","080916"
"73543631624","975317"
"47774374426","018888"
"38595677727","327347"
"19647740808","385167"
"07550560781","625308"
"47832462701","337351"
"43015585274","443895"
"49732536691","728930"
"20196506492","029160"
"69658054048","210775"
"47165215409","467930"
"75756282661","661453"
"45060746453","050406"
"61504074386","979373"
"72657763138","167838"
"88704075439","616756"
"69885180028","329944"
"18286863950","506382"
"04928091949","218898"
"53409734333","120743"
"89675773030","615098"
"02922725707","810416"
"01628021373","235039"
"92846961190","261322"
"28684249534","641993"
"11347130616","431782"
"00970886683","993290"
"72494958873","899407"
"80593226992","215127"
"93332668013","858325"
"20320254348","958486"
"09068557564","239972"
"19835959188","783192"
"16151115570","502871"
"80013756508","046094"
"31390257690","625254"
"02924725526","657148"
"70865983992","567646"
"62372362445","904668"
"18342545237","346142"
"34374184325","065080"
"85294700875","815576"
"86773690234","285059"
"29553336540","394817"
"22529459231","504879"
"10176935282","356176"
"93366025433","297484"
"92221869230","108940"
"51216646724","099527"
"43746543304","282930"
"71652652795","426621"
"73460472499","327386"
"83642910505","391540"
"45401973551","578785"
"51100193634","672225"
"29786575881","176980"
"52328657494","779378"
"82451985526","628935"
"42242955128","405389"
"86459519161","959988"
"32712250877","735681"
"57634406503","476219"
"76250827765","719843"
"99231817825","406710"
"96520932116","236762"
"35017923101","784104"
"02535812495","016297"
"24707964745","371195"
"61165420341","899218"
"14146917425","274350"
"21903168040","353930"
"51619589362","333221"
"37538989374","286425"
"93597553540","931451"
"49590846696","508682"
